,id,deviceName,eventName,startTime,endTime,duration,totalProduction,productionAtStart,productionAtEnd,Status,speed,orderId,stopId,timestamp
158,158,MiraFlex 1,Stop,2024-02-02 15:57:39,2024-02-02 16:24:59,0 days 00:27:20,41.0,208905.0,208946.0,0,,496,3678,02/02/2024 16:24:59
159,159,MiraFlex 1,Running,2024-02-02 16:24:59,2024-02-02 16:41:39,0 days 00:16:40,1632047404.0,208946.0,1632256350.0,1,,496,0,02/02/2024 16:41:39
160,160,MiraFlex 1,Stop,2024-02-02 16:41:39,2024-02-02 16:41:59,0 days 00:00:20,-1632040575.0,1632256350.0,215775.0,0,,496,3679,02/02/2024 16:41:59
161,161,MiraFlex 1,Running,2024-02-02 16:41:59,2024-02-02 18:20:20,0 days 01:38:21,39616.0,215775.0,255391.0,1,,496,0,02/02/2024 18:20:20
162,162,MiraFlex 1,Stop,2024-02-02 18:20:20,2024-02-02 18:27:40,0 days 00:07:20,3.0,255391.0,255394.0,0,,496,3680,02/02/2024 18:27:40
163,163,MiraFlex 1,Running,2024-02-02 18:27:40,2024-02-02 18:28:20,0 days 00:00:40,144.0,255394.0,255538.0,1,,496,0,02/02/2024 18:28:20
164,164,MiraFlex 1,Stop,2024-02-02 18:28:20,2024-02-02 18:36:40,0 days 00:08:20,70.0,255538.0,255608.0,0,,496,3681,02/02/2024 18:36:40
165,165,MiraFlex 1,Running,2024-02-02 18:36:40,2024-02-02 18:37:00,0 days 00:00:20,56.0,255608.0,255664.0,1,,496,0,02/02/2024 18:37:00
166,166,MiraFlex 1,Stop,2024-02-02 18:37:00,2024-02-02 18:49:20,0 days 00:12:20,54.0,255664.0,255718.0,0,,496,3682,02/02/2024 18:49:20
167,167,MiraFlex 1,Running,2024-02-02 18:49:20,2024-02-02 18:49:40,0 days 00:00:20,87.0,255718.0,255805.0,1,,496,0,02/02/2024 18:49:40
168,168,MiraFlex 1,Stop,2024-02-02 18:49:40,2024-02-02 18:54:00,0 days 00:04:20,18.0,255805.0,255823.0,0,,496,3683,02/02/2024 18:54:00
169,169,MiraFlex 1,Running,2024-02-02 18:54:00,2024-02-02 18:55:00,0 days 00:01:00,304.0,255823.0,256127.0,1,,496,0,02/02/2024 18:55:00
170,170,MiraFlex 1,Stop,2024-02-02 18:55:00,2024-02-02 19:00:20,0 days 00:05:20,77.0,256127.0,256204.0,0,,496,3684,02/02/2024 19:00:20
171,171,MiraFlex 1,Running,2024-02-02 19:00:20,2024-02-02 19:00:41,0 days 00:00:21,74.0,256204.0,256278.0,1,,496,0,02/02/2024 19:00:41
172,172,MiraFlex 1,Stop,2024-02-02 19:00:41,2024-02-02 19:06:40,0 days 00:05:59,54.0,256278.0,256332.0,0,,496,3685,02/02/2024 19:06:40
173,173,MiraFlex 1,Running,2024-02-02 19:06:40,2024-02-02 19:07:20,0 days 00:00:40,235.0,256332.0,256567.0,1,,496,0,02/02/2024 19:07:20
174,174,MiraFlex 1,Stop,2024-02-02 19:07:20,2024-02-02 19:50:02,0 days 00:42:42,6.0,256567.0,256573.0,0,,496,3686,02/02/2024 19:50:02
175,175,MiraFlex 1,Running,2024-02-02 19:50:02,2024-02-02 20:01:42,0 days 00:11:40,1768.0,256573.0,258341.0,1,,496,0,02/02/2024 20:01:42
176,176,MiraFlex 1,Stop,2024-02-02 20:01:42,2024-02-02 20:09:02,0 days 00:07:20,1.0,258341.0,258342.0,0,,496,3687,02/02/2024 20:09:02
177,177,MiraFlex 1,Running,2024-02-02 20:09:02,2024-02-02 20:12:02,0 days 00:03:00,707.0,258342.0,259049.0,1,,496,0,02/02/2024 20:12:02
178,178,MiraFlex 1,Stop,2024-02-02 20:12:02,2024-02-02 20:46:54,0 days 00:34:52,9.0,259049.0,259058.0,0,,496,3688,02/02/2024 20:46:54
179,179,MiraFlex 1,Running,2024-02-02 20:46:54,2024-02-02 20:48:11,0 days 00:01:17,356.0,259058.0,259414.0,1,,496,0,02/02/2024 20:48:11
180,180,MiraFlex 1,Stop,2024-02-02 20:48:11,2024-02-02 21:04:31,0 days 00:16:20,13.0,259414.0,259427.0,0,,496,3689,02/02/2024 21:04:31
181,181,MiraFlex 1,Running,2024-02-02 21:04:31,2024-02-02 21:05:11,0 days 00:00:40,119.0,259427.0,259546.0,1,,496,0,02/02/2024 21:05:11
182,182,MiraFlex 1,Stop,2024-02-02 21:05:11,2024-02-02 21:23:53,0 days 00:18:42,86.0,259546.0,259632.0,0,,496,3690,02/02/2024 21:23:53
183,183,MiraFlex 1,Running,2024-02-02 21:23:53,2024-02-02 21:24:52,0 days 00:00:59,371.0,259632.0,260003.0,1,,496,0,02/02/2024 21:24:52
184,184,MiraFlex 1,Stop,2024-02-02 21:24:52,2024-02-02 21:44:52,0 days 00:20:00,51.0,260003.0,260054.0,0,,496,3691,02/02/2024 21:44:52
185,185,MiraFlex 1,Running,2024-02-02 21:44:52,2024-02-02 21:45:32,0 days 00:00:40,228.0,260054.0,260282.0,1,,496,0,02/02/2024 21:45:32
186,186,MiraFlex 1,Stop,2024-02-02 21:45:32,2024-02-02 21:59:13,0 days 00:13:41,168.0,260282.0,260450.0,0,,496,3692,02/02/2024 21:59:13
187,187,MiraFlex 1,Running,2024-02-02 21:59:13,2024-02-02 21:59:33,0 days 00:00:20,1631995900.0,260450.0,1632256350.0,1,,496,0,02/02/2024 21:59:33
188,188,MiraFlex 1,Stop,2024-02-02 21:59:33,2024-02-02 21:59:52,0 days 00:00:19,-1631995632.0,1632256350.0,260718.0,0,,496,3693,02/02/2024 21:59:52
189,189,MiraFlex 1,Running,2024-02-02 21:59:52,2024-02-02 22:05:12,0 days 00:05:20,2062.0,260718.0,262780.0,1,,496,0,02/02/2024 22:05:12
190,190,MiraFlex 1,Stop,2024-02-02 22:05:12,2024-02-02 22:09:35,0 days 00:04:23,53.0,262780.0,262833.0,0,,496,3694,02/02/2024 22:09:35
191,191,MiraFlex 1,Running,2024-02-02 22:09:35,2024-02-02 22:15:32,0 days 00:05:57,2309.0,262833.0,265142.0,1,,496,0,02/02/2024 22:15:32
192,192,MiraFlex 1,Stop,2024-02-02 22:15:32,2024-02-02 23:00:54,0 days 00:45:22,80.0,265142.0,265222.0,0,,496,0,02/02/2024 23:00:54
193,193,MiraFlex 1,Running,2024-02-02 23:00:54,2024-02-02 23:13:53,0 days 00:12:59,5159.0,265222.0,270381.0,1,,496,0,02/02/2024 23:13:53
194,194,MiraFlex 1,Stop,2024-02-02 23:13:53,2024-02-02 23:37:53,0 days 00:24:00,35.0,270381.0,270416.0,0,,496,0,02/02/2024 23:37:53
195,195,MiraFlex 1,Running,2024-02-02 23:37:53,2024-02-02 23:42:53,0 days 00:05:00,1885.0,270416.0,272301.0,1,,496,0,02/02/2024 23:42:53
196,196,MiraFlex 1,Stop,2024-02-02 23:42:53,2024-02-02 23:50:13,0 days 00:07:20,26.0,272301.0,272327.0,0,,496,0,02/02/2024 23:50:13
197,197,MiraFlex 1,Running,2024-02-02 23:50:13,2024-02-02 23:54:54,0 days 00:04:41,1804.0,272327.0,274131.0,1,,496,0,02/02/2024 23:54:54
198,198,MiraFlex 1,Stop,2024-02-02 23:54:54,2024-02-02 23:59:34,0 days 00:04:40,105.0,274131.0,274236.0,0,,496,0,02/02/2024 23:59:34
199,199,MiraFlex 1,Running,2024-02-02 23:59:34,2024-02-03 00:05:54,0 days 00:06:20,2519.0,274236.0,276755.0,1,,496,0,02/03/2024 00:05:54
200,200,MiraFlex 1,Stop,2024-02-03 00:05:54,2024-02-03 00:16:34,0 days 00:10:40,106.0,276755.0,276861.0,0,,496,0,02/03/2024 00:16:34
201,201,MiraFlex 1,Running,2024-02-03 00:16:34,2024-02-03 00:17:14,0 days 00:00:40,159.0,276861.0,277020.0,1,,496,0,02/03/2024 00:17:14
202,202,MiraFlex 1,Stop,2024-02-03 00:17:14,2024-02-03 00:21:14,0 days 00:04:00,2.0,277020.0,277022.0,0,,496,0,02/03/2024 00:21:14
203,203,MiraFlex 1,Running,2024-02-03 00:21:14,2024-02-03 00:21:34,0 days 00:00:20,98.0,277022.0,277120.0,1,,496,0,02/03/2024 00:21:34
204,204,MiraFlex 1,Stop,2024-02-03 00:21:34,2024-02-03 00:25:34,0 days 00:04:00,19.0,277120.0,277139.0,0,,496,0,02/03/2024 00:25:34
205,205,MiraFlex 1,Running,2024-02-03 00:25:34,2024-02-03 00:26:34,0 days 00:01:00,262.0,277139.0,277401.0,1,,496,0,02/03/2024 00:26:34
206,206,MiraFlex 1,Stop,2024-02-03 00:26:34,2024-02-03 00:33:34,0 days 00:07:00,85.0,277401.0,277486.0,0,,496,0,02/03/2024 00:33:34
207,207,MiraFlex 1,Running,2024-02-03 00:33:34,2024-02-03 00:33:54,0 days 00:00:20,20.0,277486.0,277506.0,1,,496,0,02/03/2024 00:33:54
208,208,MiraFlex 1,Stop,2024-02-03 00:33:54,2024-02-03 00:39:14,0 days 00:05:20,10.0,277506.0,277516.0,0,,496,0,02/03/2024 00:39:14
209,209,MiraFlex 1,Running,2024-02-03 00:39:14,2024-02-03 00:39:54,0 days 00:00:40,112.0,277516.0,277628.0,1,,496,0,02/03/2024 00:39:54
210,210,MiraFlex 1,Stop,2024-02-03 00:39:54,2024-02-03 00:43:54,0 days 00:04:00,68.0,277628.0,277696.0,0,,496,0,02/03/2024 00:43:54
211,211,MiraFlex 1,Running,2024-02-03 00:43:54,2024-02-03 00:44:54,0 days 00:01:00,235.0,277696.0,277931.0,1,,496,0,02/03/2024 00:44:54
212,212,MiraFlex 1,Stop,2024-02-03 00:44:54,2024-02-03 01:07:14,0 days 00:22:20,22.0,277931.0,277953.0,0,,496,0,02/03/2024 01:07:14
213,213,MiraFlex 1,Running,2024-02-03 01:07:14,2024-02-03 01:18:34,0 days 00:11:20,1631978397.0,277953.0,1632256350.0,1,,496,0,02/03/2024 01:18:34
214,214,MiraFlex 1,Stop,2024-02-03 01:18:34,2024-02-03 01:18:54,0 days 00:00:20,-1631977468.0,1632256350.0,278882.0,0,,496,0,02/03/2024 01:18:54
215,215,MiraFlex 1,Running,2024-02-03 01:18:54,2024-02-03 01:20:34,0 days 00:01:40,433.0,278882.0,279315.0,1,,496,0,02/03/2024 01:20:34
216,216,MiraFlex 1,Stop,2024-02-03 01:20:34,2024-02-03 01:41:54,0 days 00:21:20,26.0,279315.0,279341.0,0,,496,0,02/03/2024 01:41:54
217,217,MiraFlex 1,Running,2024-02-03 01:41:54,2024-02-03 01:43:34,0 days 00:01:40,386.0,279341.0,279727.0,1,,496,0,02/03/2024 01:43:34
218,218,MiraFlex 1,Stop,2024-02-03 01:43:34,2024-02-03 02:10:16,0 days 00:26:42,29.0,279727.0,279756.0,0,,496,0,02/03/2024 02:10:16
219,219,MiraFlex 1,Running,2024-02-03 02:10:16,2024-02-03 02:11:15,0 days 00:00:59,345.0,279756.0,280101.0,1,,496,0,02/03/2024 02:11:15
220,220,MiraFlex 1,Stop,2024-02-03 02:11:15,2024-02-03 02:21:15,0 days 00:10:00,10.0,280101.0,280111.0,0,,496,0,02/03/2024 02:21:15
221,221,MiraFlex 1,Running,2024-02-03 02:21:15,2024-02-03 02:21:55,0 days 00:00:40,150.0,280111.0,280261.0,1,,496,0,02/03/2024 02:21:55
222,222,MiraFlex 1,Stop,2024-02-03 02:21:55,2024-02-03 02:30:35,0 days 00:08:40,71.0,280261.0,280332.0,0,,496,0,02/03/2024 02:30:35
223,223,MiraFlex 1,Running,2024-02-03 02:30:35,2024-02-03 02:38:56,0 days 00:08:21,3309.0,280332.0,283641.0,1,,496,0,02/03/2024 02:38:56
224,224,MiraFlex 1,Stop,2024-02-03 02:38:56,2024-02-03 02:40:55,0 days 00:01:59,2.0,283641.0,283643.0,0,,496,0,02/03/2024 02:40:55
225,225,MiraFlex 1,Running,2024-02-03 02:40:55,2024-02-03 03:04:36,0 days 00:23:41,9343.0,283643.0,292986.0,1,,496,0,02/03/2024 03:04:36
226,226,MiraFlex 1,Stop,2024-02-03 03:04:36,2024-02-03 03:12:36,0 days 00:08:00,90.0,292986.0,293076.0,0,,496,0,02/03/2024 03:12:36
227,227,MiraFlex 1,Running,2024-02-03 03:12:36,2024-02-03 03:23:15,0 days 00:10:39,1631963274.0,293076.0,1632256350.0,1,,496,0,02/03/2024 03:23:15
228,228,MiraFlex 1,Stop,2024-02-03 03:23:15,2024-02-03 03:23:36,0 days 00:00:21,-1631958861.0,1632256350.0,297489.0,0,,496,0,02/03/2024 03:23:36
229,229,MiraFlex 1,Running,2024-02-03 03:23:36,2024-02-03 03:35:36,0 days 00:12:00,4807.0,297489.0,302296.0,1,,496,0,02/03/2024 03:35:36
230,230,MiraFlex 1,Stop,2024-02-03 03:35:36,2024-02-03 03:58:56,0 days 00:23:20,66.0,302296.0,302362.0,0,,496,0,02/03/2024 03:58:56
231,231,MiraFlex 1,Running,2024-02-03 03:58:56,2024-02-03 03:59:16,0 days 00:00:20,100.0,302362.0,302462.0,1,,496,0,02/03/2024 03:59:16
232,232,MiraFlex 1,Stop,2024-02-03 03:59:16,2024-02-03 04:03:56,0 days 00:04:40,56.0,302462.0,302518.0,0,,496,0,02/03/2024 04:03:56
233,233,MiraFlex 1,Running,2024-02-03 04:03:56,2024-02-03 04:04:56,0 days 00:01:00,290.0,302518.0,302808.0,1,,496,0,02/03/2024 04:04:56
234,234,MiraFlex 1,Stop,2024-02-03 04:04:56,2024-02-03 04:08:16,0 days 00:03:20,90.0,302808.0,302898.0,0,,496,0,02/03/2024 04:08:16
235,235,MiraFlex 1,Running,2024-02-03 04:08:16,2024-02-03 04:08:36,0 days 00:00:20,7.0,302898.0,302905.0,1,,496,0,02/03/2024 04:08:36
236,236,MiraFlex 1,Stop,2024-02-03 04:08:36,2024-02-03 04:12:56,0 days 00:04:20,22.0,302905.0,302927.0,0,,496,0,02/03/2024 04:12:56
237,237,MiraFlex 1,Running,2024-02-03 04:12:56,2024-02-03 04:13:56,0 days 00:01:00,295.0,302927.0,303222.0,1,,496,0,02/03/2024 04:13:56
238,238,MiraFlex 1,Stop,2024-02-03 04:13:56,2024-02-03 04:26:56,0 days 00:13:00,132.0,303222.0,303354.0,0,,496,0,02/03/2024 04:26:56
239,239,MiraFlex 1,Running,2024-02-03 04:26:56,2024-02-03 04:27:36,0 days 00:00:40,102.0,303354.0,303456.0,1,,496,0,02/03/2024 04:27:36
240,240,MiraFlex 1,Stop,2024-02-03 04:27:36,2024-02-03 04:29:55,0 days 00:02:19,25.0,303456.0,303481.0,0,,496,0,02/03/2024 04:29:55
241,241,MiraFlex 1,Running,2024-02-03 04:29:55,2024-02-03 04:30:56,0 days 00:01:01,273.0,303481.0,303754.0,1,,496,0,02/03/2024 04:30:56
242,242,MiraFlex 1,Stop,2024-02-03 04:30:56,2024-02-03 10:56:18,0 days 06:25:22,3.0,303754.0,303757.0,0,,496,0,02/03/2024 10:56:18
243,243,MiraFlex 1,Running,2024-02-03 10:56:18,2024-02-03 11:08:58,0 days 00:12:40,1643.0,303757.0,305400.0,1,,496,0,02/03/2024 11:08:58
244,244,MiraFlex 1,Stop,2024-02-03 11:08:58,2024-02-03 11:11:18,0 days 00:02:20,23.0,305400.0,305423.0,0,,496,3732,02/03/2024 11:11:18
245,245,MiraFlex 1,Running,2024-02-03 11:11:18,2024-02-03 11:16:38,0 days 00:05:20,713.0,305423.0,306136.0,1,,496,0,02/03/2024 11:16:38
246,246,MiraFlex 1,Stop,2024-02-03 11:16:38,2024-02-03 11:43:38,0 days 00:27:00,29.0,306136.0,306165.0,0,,496,3733,02/03/2024 11:43:38
247,247,MiraFlex 1,Running,2024-02-03 11:43:38,2024-02-03 11:46:18,0 days 00:02:40,816.0,306165.0,306981.0,1,,496,0,02/03/2024 11:46:18
248,248,MiraFlex 1,Stop,2024-02-03 11:46:18,2024-02-03 11:51:19,0 days 00:05:01,17.0,306981.0,306998.0,0,,496,3734,02/03/2024 11:51:19
249,249,MiraFlex 1,Running,2024-02-03 11:51:19,2024-02-03 12:00:19,0 days 00:09:00,3484.0,306998.0,310482.0,1,,496,0,02/03/2024 12:00:19
250,250,MiraFlex 1,Stop,2024-02-03 12:00:19,2024-02-03 12:23:39,0 days 00:23:20,11.0,310482.0,310493.0,0,,496,3735,02/03/2024 12:23:39
251,251,MiraFlex 1,Running,2024-02-03 12:23:39,2024-02-03 12:32:59,0 days 00:09:20,3659.0,310493.0,314152.0,1,,496,0,02/03/2024 12:32:59
252,252,MiraFlex 1,Stop,2024-02-03 12:32:59,2024-02-03 12:34:19,0 days 00:01:20,89.0,314152.0,314241.0,0,,496,3736,02/03/2024 12:34:19
253,253,MiraFlex 1,Running,2024-02-03 12:34:19,2024-02-03 12:50:19,0 days 00:16:00,6317.0,314241.0,320558.0,1,,496,0,02/03/2024 12:50:19
254,254,MiraFlex 1,Stop,2024-02-03 12:50:19,2024-02-03 12:52:19,0 days 00:02:00,22.0,320558.0,320580.0,0,,496,3737,02/03/2024 12:52:19
255,255,MiraFlex 1,Running,2024-02-03 12:52:19,2024-02-03 12:52:59,0 days 00:00:40,137.0,320580.0,320717.0,1,,496,0,02/03/2024 12:52:59
256,256,MiraFlex 1,Stop,2024-02-03 12:52:59,2024-02-03 12:56:39,0 days 00:03:40,43.0,320717.0,320760.0,0,,496,3738,02/03/2024 12:56:39
257,257,MiraFlex 1,Running,2024-02-03 12:56:39,2024-02-03 12:57:59,0 days 00:01:20,336.0,320760.0,321096.0,1,,496,0,02/03/2024 12:57:59
258,258,MiraFlex 1,Stop,2024-02-03 12:57:59,2024-02-03 13:20:10,0 days 00:22:11,18.0,321096.0,321114.0,0,,496,3739,02/03/2024 13:20:10
259,259,MiraFlex 1,Running,2024-02-03 13:20:10,2024-02-03 13:21:49,0 days 00:01:39,359.0,321114.0,321473.0,1,,496,0,02/03/2024 13:21:49
260,260,MiraFlex 1,Stop,2024-02-03 13:21:49,2024-02-03 13:46:30,0 days 00:24:41,36.0,321473.0,321509.0,0,,496,3740,02/03/2024 13:46:30
261,261,MiraFlex 1,Running,2024-02-03 13:46:30,2024-02-03 13:47:10,0 days 00:00:40,195.0,321509.0,321704.0,1,,496,0,02/03/2024 13:47:10
262,262,MiraFlex 1,Stop,2024-02-03 13:47:10,2024-02-03 13:53:30,0 days 00:06:20,81.0,321704.0,321785.0,0,,496,3741,02/03/2024 13:53:30
263,263,MiraFlex 1,Running,2024-02-03 13:53:30,2024-02-03 13:54:30,0 days 00:01:00,311.0,321785.0,322096.0,1,,496,0,02/03/2024 13:54:30
264,264,MiraFlex 1,Stop,2024-02-03 13:54:30,2024-02-06 14:07:26,3 days 00:12:56,-322058.0,322096.0,38.0,0,,496,0,02/06/2024 14:07:26
265,265,MiraFlex 1,Running,2024-02-06 14:07:26,2024-02-06 14:08:26,0 days 00:01:00,4.0,38.0,42.0,1,,496,0,02/06/2024 14:08:26
266,266,MiraFlex 1,Stop,2024-02-06 14:08:26,2024-02-06 14:35:46,0 days 00:27:20,143.0,42.0,185.0,0,,496,3754,02/06/2024 14:35:46
267,267,MiraFlex 1,Running,2024-02-06 14:35:46,2024-02-06 14:38:06,0 days 00:02:20,-162.0,185.0,23.0,1,,496,0,02/06/2024 14:38:06
268,268,MiraFlex 1,Stop,2024-02-06 14:38:06,2024-02-06 15:33:27,0 days 00:55:21,13.0,23.0,36.0,0,,496,0,02/06/2024 15:33:27
269,269,MiraFlex 1,Running,2024-02-06 15:33:27,2024-02-06 15:33:51,0 days 00:00:24,18.0,36.0,54.0,1,,496,0,02/06/2024 15:33:51
270,270,MiraFlex 1,Stop,2024-02-06 15:33:51,2024-02-06 16:42:33,0 days 01:08:42,68.0,54.0,122.0,0,,496,3774,02/06/2024 16:42:33
271,271,MiraFlex 1,Running,2024-02-06 16:42:33,2024-02-06 17:08:15,0 days 00:25:42,530.0,122.0,652.0,1,,0,0,02/06/2024 17:08:15
272,272,MiraFlex 1,Stop,2024-02-06 17:08:15,2024-02-06 17:16:34,0 days 00:08:19,-650.0,652.0,2.0,0,,496,3775,02/06/2024 17:16:34
273,273,MiraFlex 1,Running,2024-02-06 17:16:34,2024-02-06 17:19:25,0 days 00:02:51,1632062763.0,2.0,1632062765.0,1,,496,0,02/06/2024 17:19:25
274,274,MiraFlex 1,Stop,2024-02-06 17:19:25,2024-02-06 17:19:46,0 days 00:00:21,-1632061533.0,1632062765.0,1232.0,0,,496,3776,02/06/2024 17:19:46
275,275,MiraFlex 1,Running,2024-02-06 17:19:46,2024-02-06 17:29:13,0 days 00:09:27,3738.0,1232.0,4970.0,1,,496,0,02/06/2024 17:29:13
276,276,MiraFlex 1,Stop,2024-02-06 17:29:13,2024-02-06 17:41:52,0 days 00:12:39,70.0,4970.0,5040.0,0,,496,3777,02/06/2024 17:41:52
277,277,MiraFlex 1,Running,2024-02-06 17:41:52,2024-02-06 17:42:34,0 days 00:00:42,255.0,5040.0,5295.0,1,,496,0,02/06/2024 17:42:34
278,278,MiraFlex 1,Stop,2024-02-06 17:42:34,2024-02-06 18:17:57,0 days 00:35:23,3.0,5295.0,5298.0,0,,496,3778,02/06/2024 18:17:57
279,279,MiraFlex 1,Running,2024-02-06 18:17:57,2024-02-06 18:18:22,0 days 00:00:25,117.0,5298.0,5415.0,1,,496,0,02/06/2024 18:18:22
280,280,MiraFlex 1,Stop,2024-02-06 18:18:22,2024-02-06 18:29:13,0 days 00:10:51,98.0,5415.0,5513.0,0,,496,3779,02/06/2024 18:29:13
281,281,MiraFlex 1,Running,2024-02-06 18:29:13,2024-02-06 18:31:23,0 days 00:02:10,691.0,5513.0,6204.0,1,,496,0,02/06/2024 18:31:23
282,282,MiraFlex 1,Stop,2024-02-06 18:31:23,2024-02-06 18:45:47,0 days 00:14:24,22.0,6204.0,6226.0,0,,496,3780,02/06/2024 18:45:47
283,283,MiraFlex 1,Running,2024-02-06 18:45:47,2024-02-06 18:48:44,0 days 00:02:57,497.0,6226.0,6723.0,1,,496,0,02/06/2024 18:48:44
284,284,MiraFlex 1,Stop,2024-02-06 18:48:44,2024-02-06 18:57:03,0 days 00:08:19,45.0,6723.0,6768.0,0,,496,3781,02/06/2024 18:57:03
285,285,MiraFlex 1,Running,2024-02-06 18:57:03,2024-02-06 19:23:05,0 days 00:26:02,10265.0,6768.0,17033.0,1,,496,0,02/06/2024 19:23:05
286,286,MiraFlex 1,Stop,2024-02-06 19:23:05,2024-02-06 19:36:07,0 days 00:13:02,37.0,17033.0,17070.0,0,,496,3782,02/06/2024 19:36:07
287,287,MiraFlex 1,Running,2024-02-06 19:36:07,2024-02-06 19:40:28,0 days 00:04:21,1697.0,17070.0,18767.0,1,,496,0,02/06/2024 19:40:28
288,288,MiraFlex 1,Stop,2024-02-06 19:40:28,2024-02-06 19:55:24,0 days 00:14:56,12.0,18767.0,18779.0,0,,496,3783,02/06/2024 19:55:24
289,289,MiraFlex 1,Running,2024-02-06 19:55:24,2024-02-06 20:02:57,0 days 00:07:33,1632043986.0,18779.0,1632062765.0,1,,496,0,02/06/2024 20:02:57
290,290,MiraFlex 1,Stop,2024-02-06 20:02:57,2024-02-06 20:03:18,0 days 00:00:21,-1632061549.0,1632062765.0,1216.0,0,,496,3784,02/06/2024 20:03:18
291,291,MiraFlex 1,Running,2024-02-06 20:03:18,2024-02-06 20:27:57,0 days 00:24:39,9802.0,1216.0,11018.0,1,,496,0,02/06/2024 20:27:57
292,292,MiraFlex 1,Stop,2024-02-06 20:27:57,2024-02-06 20:41:25,0 days 00:13:28,64.0,11018.0,11082.0,0,,496,3785,02/06/2024 20:41:25
293,293,MiraFlex 1,Running,2024-02-06 20:41:25,2024-02-06 20:46:07,0 days 00:04:42,1772.0,11082.0,12854.0,1,,496,0,02/06/2024 20:46:07
294,294,MiraFlex 1,Stop,2024-02-06 20:46:07,2024-02-06 20:49:24,0 days 00:03:17,35.0,12854.0,12889.0,0,,496,3786,02/06/2024 20:49:24
295,295,MiraFlex 1,Running,2024-02-06 20:49:24,2024-02-06 20:56:57,0 days 00:07:33,2925.0,12889.0,15814.0,1,,496,0,02/06/2024 20:56:57
296,296,MiraFlex 1,Stop,2024-02-06 20:56:57,2024-02-06 20:57:44,0 days 00:00:47,18.0,15814.0,15832.0,0,,496,3787,02/06/2024 20:57:44
297,297,MiraFlex 1,Running,2024-02-06 20:57:44,2024-02-06 21:00:36,0 days 00:02:52,333.0,15832.0,16165.0,1,,496,0,02/06/2024 21:00:36
298,298,MiraFlex 1,Stop,2024-02-06 21:00:36,2024-02-06 21:33:29,0 days 00:32:53,17.0,16165.0,16182.0,0,,496,3788,02/06/2024 21:33:29
299,299,MiraFlex 1,Running,2024-02-06 21:33:29,2024-02-06 21:36:04,0 days 00:02:35,340.0,16182.0,16522.0,1,,496,0,02/06/2024 21:36:04
300,300,MiraFlex 1,Stop,2024-02-06 21:36:04,2024-02-06 21:48:18,0 days 00:12:14,92.0,16522.0,16614.0,0,,496,3789,02/06/2024 21:48:18
301,301,MiraFlex 1,Running,2024-02-06 21:48:18,2024-02-06 22:04:14,0 days 00:15:56,6256.0,16614.0,22870.0,1,,496,0,02/06/2024 22:04:14
302,302,MiraFlex 1,Stop,2024-02-06 22:04:14,2024-02-06 22:18:45,0 days 00:14:31,2.0,22870.0,22872.0,0,,496,3790,02/06/2024 22:18:45
303,303,MiraFlex 1,Running,2024-02-06 22:18:45,2024-02-06 22:41:54,0 days 00:23:09,9102.0,22872.0,31974.0,1,,496,0,02/06/2024 22:41:54
304,304,MiraFlex 1,Stop,2024-02-06 22:41:54,2024-02-06 22:56:56,0 days 00:15:02,25.0,31974.0,31999.0,0,,496,3791,02/06/2024 22:56:56
305,305,MiraFlex 1,Running,2024-02-06 22:56:56,2024-02-06 22:59:06,0 days 00:02:10,723.0,31999.0,32722.0,1,,496,0,02/06/2024 22:59:06
306,306,MiraFlex 1,Stop,2024-02-06 22:59:06,2024-02-06 23:05:56,0 days 00:06:50,95.0,32722.0,32817.0,0,,496,0,02/06/2024 23:05:56
307,307,MiraFlex 1,Running,2024-02-06 23:05:56,2024-02-06 23:18:10,0 days 00:12:14,4867.0,32817.0,37684.0,1,,496,0,02/06/2024 23:18:10
308,308,MiraFlex 1,Stop,2024-02-06 23:18:10,2024-02-07 00:00:29,0 days 00:42:19,75.0,37684.0,37759.0,0,,496,3756,02/07/2024 00:00:29
309,309,MiraFlex 1,Running,2024-02-07 00:00:29,2024-02-07 00:16:30,0 days 00:16:01,6383.0,37759.0,44142.0,1,,496,0,02/07/2024 00:16:30
310,310,MiraFlex 1,Stop,2024-02-07 00:16:30,2024-02-07 02:13:41,0 days 01:57:11,-43816.0,44142.0,326.0,0,,496,3757,02/07/2024 02:13:41
311,311,MiraFlex 1,Running,2024-02-07 02:13:41,2024-02-07 10:02:40,0 days 07:48:59,-326.0,326.0,0.0,1,,496,0,02/07/2024 10:02:40
312,312,MiraFlex 1,Stop,2024-02-07 10:02:40,2024-02-07 10:43:31,0 days 00:40:51,133.0,0.0,133.0,0,,496,3792,02/07/2024 10:43:31
313,313,MiraFlex 1,Running,2024-02-07 10:43:31,2024-02-07 10:44:13,0 days 00:00:42,143.0,133.0,276.0,1,,496,0,02/07/2024 10:44:13
314,314,MiraFlex 1,Stop,2024-02-07 10:44:13,2024-02-07 12:38:23,0 days 01:54:10,20.0,276.0,296.0,0,,496,3793,02/07/2024 12:38:23
315,315,MiraFlex 1,Running,2024-02-07 12:38:23,2024-02-07 12:48:27,0 days 00:10:04,1632062469.0,296.0,1632062765.0,1,,496,0,02/07/2024 12:48:27
316,316,MiraFlex 1,Stop,2024-02-07 12:48:27,2024-02-07 12:49:12,0 days 00:00:45,-1632061536.0,1632062765.0,1229.0,0,,496,3794,02/07/2024 12:49:12
